ref_name,ref_variant,ref_pilot,flight_id,preset,sigma,seq,gate_id,s_gate_m,s_est_m,gate_err_m
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,32,5,53.74570328227816,51.62142554867075,2.124277733607407
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,33,6,65.73289379286808,60.17254974176727,5.560344051100813
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,34,7,67.95489262816392,66.03497339110042,1.919919237063496
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,35,8,68.15563189149117,67.94990560753486,0.20572628395630943
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,36,9,69.98641394961211,71.55411317719717,1.5676992275850523
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,37,10,79.22801713368243,74.61897489083356,4.609042242848872
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,38,11,88.27909242361487,79.96882014068113,8.310272282933738
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,39,0,1.065615023947291,84.16834152992426,9.547982646244677
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,42,1,7.116208876147144,2.944037510432421,4.172171365714723
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,43,2,25.127554492799387,31.06646819107412,5.938913698274732
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,2.0,44,3,21.16619674222841,35.033941311485314,13.867744569256903
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,15,2,25.127554492799387,36.70733808322796,11.579783590428573
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,16,3,21.16619674222841,38.672877109916314,17.506680367687903
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,17,4,38.31120354003133,40.16597960695535,1.8547760669240176
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,18,5,53.74570328227816,47.86141035855266,5.884292923725496
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,19,6,65.73289379286808,58.503768226006635,7.229125566861448
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,20,7,67.95489262816392,66.8457108317352,1.1091817964287145
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,21,8,68.15563189149117,67.35805475778915,0.7975771337020205
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,22,9,69.98641394961211,73.011406964868,3.0249930152558875
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,23,10,79.22801713368243,78.39399757924267,0.8340195544397631
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,24,11,88.27909242361487,82.9792217042816,5.299870719333271
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,25,0,1.065615023947291,86.57574627664694,7.140577899522
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,28,1,7.116208876147144,92.52924388921326,7.23767413915553
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,29,2,25.127554492799387,29.363905721750083,4.236351228950696
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,30,3,21.16619674222841,35.01316952489314,13.846972782664725
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,31,4,38.31120354003133,38.52217361302213,0.21097007299080417
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,32,5,53.74570328227816,48.54658045316382,5.199122829114337
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,33,6,65.73289379286808,57.998094205030206,7.734799587837877
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,34,7,67.95489262816392,66.11009859680112,1.8447940313627953
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,35,8,68.15563189149117,67.07264427234861,1.082987619142557
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,36,9,69.98641394961211,72.12144851355188,2.1350345639397688
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,37,10,79.22801713368243,77.75558129190996,1.472435841772466
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,38,11,88.27909242361487,83.13535982648945,5.143732597125421
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,39,0,1.065615023947291,85.99134070808664,7.7249834680823
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,42,1,7.116208876147144,91.43109858293064,8.335819445438148
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,43,2,25.127554492799387,31.864792852963237,6.73723836016385
RedRC_2,real,RedSeep,RedSeep-S008,angular_scaled,4.0,44,3,21.16619674222841,36.96815722488449,15.801960482656082
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,11,2,25.127554492799387,39.44610253535222,14.31854804255283
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,12,3,21.16619674222841,39.450736354994596,18.284539612766185
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,13,4,38.31120354003133,42.723853734024104,4.412650193992775
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,14,5,53.74570328227816,48.028422041407715,5.717281240870442
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,15,6,65.73289379286808,61.0705521568893,4.662341635978784
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,16,7,67.95489262816392,65.01004082811345,2.944851800050472
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,17,8,68.15563189149117,67.7465632872872,0.4090686042039664
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,18,9,69.98641394961211,78.69570874165063,8.70929479203852
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,19,10,79.22801713368243,91.77246241863715,12.544445284954719
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,20,11,88.27909242361487,82.68080961159123,5.5982828120236405
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,21,0,1.065615023947291,87.94524512581556,5.771079050353379
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,24,1,7.116208876147144,6.296637937566874,0.8195709385802692
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,25,2,25.127554492799387,30.878021546882476,5.750467054083089
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,26,3,21.16619674222841,36.74081763016441,15.574620887935996
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,27,4,38.31120354003133,43.6158644651543,5.304660925122974
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,28,5,53.74570328227816,48.171170403811324,5.574532878466833
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,29,6,65.73289379286808,61.41675232524651,4.31614146762157
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,30,7,67.95489262816392,65.23118603065997,2.7237065975039485
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,31,8,68.15563189149117,67.82436527039276,0.33126662109840765
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,32,9,69.98641394961211,70.71005625916216,0.7236423095500442
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,33,10,79.22801713368243,75.0909588860796,4.137058247602823
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,34,11,88.27909242361487,83.02746175495892,5.251630668655949
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,35,0,1.065615023947291,90.8511324734832,2.8651917026857348
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,38,1,7.116208876147144,6.2410486485210805,0.875160227626063
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,39,2,25.127554492799387,30.25931209439785,5.131757601598462
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,40,3,21.16619674222841,36.61891804950575,15.45272130727734
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,41,4,38.31120354003133,43.024325072348965,4.713121532317636
RedRC_3,real,RedSeep,RedSeep-S007,baseline,2.0,42,5,53.74570328227816,48.829710485142336,4.9159927971358215
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,11,2,25.127554492799387,35.98817475243279,10.860620259633404
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,12,3,21.16619674222841,38.335298974858524,17.169102232630113
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,13,4,38.31120354003133,40.60509895865881,2.2938954186274785
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,14,5,53.74570328227816,45.41782937637063,8.32787390590753
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,15,6,65.73289379286808,59.294610565474436,6.438283227393647
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,16,7,67.95489262816392,67.81856348489062,0.1363291432733007
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,17,8,68.15563189149117,67.76894627357177,0.3866856179193974
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,18,9,69.98641394961211,72.7214780526075,2.7350641029953806
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,19,10,79.22801713368243,87.15131036431511,7.92329323063268
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,20,11,88.27909242361487,84.0001035226671,4.278988900947766
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,21,0,1.065615023947291,87.34125282174226,6.37507135442668
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,24,1,7.116208876147144,0.504028159699324,6.61218071644782
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,25,2,25.127554492799387,32.60126837853192,7.473713885732533
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,26,3,21.16619674222841,37.72896381783397,16.56276707560556
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,27,4,38.31120354003133,40.89193640767744,2.5807328676461125
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,28,5,53.74570328227816,46.9450979781597,6.800605304118456
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,29,6,65.73289379286808,58.984168139825115,6.748725653042968
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,30,7,67.95489262816392,63.45698452891093,4.497908099252989
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,31,8,68.15563189149117,67.55502071619554,0.6006111752956258
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,32,9,69.98641394961211,71.65811146432793,1.6716975147158166
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,33,10,79.22801713368243,75.6990549312313,3.528962202451126
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,34,11,88.27909242361487,80.93518166358221,7.3439107600326565
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,35,0,1.065615023947291,87.4772085020323,6.239115674136642
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,38,1,7.116208876147144,1.641704867875285,5.474504008271858
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,39,2,25.127554492799387,32.278574635801306,7.151020143001919
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,40,3,21.16619674222841,37.69885672793323,16.53265998570482
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,41,4,38.31120354003133,40.3690957909834,2.0578922509520723
RedRC_3,real,RedSeep,RedSeep-S007,baseline,4.0,42,5,53.74570328227816,46.72283991174562,7.022863370532534
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,11,2,25.127554492799387,36.45562051438535,11.328066021585965
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,12,3,21.16619674222841,36.924039900344276,15.757843158115865
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,13,4,38.31120354003133,41.14285964943222,2.831656109400889
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,14,5,53.74570328227816,48.09044132682594,5.655261955452218
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,15,6,65.73289379286808,60.75758071716752,4.975313075700562
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,16,7,67.95489262816392,66.73473318652965,1.2201594416342658
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,17,8,68.15563189149117,67.62855194431943,0.5270799471717424
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,18,9,69.98641394961211,1.9577181425937387,24.62201334520327
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,19,10,79.22801713368243,76.25885933083613,2.969157802846297
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,20,11,88.27909242361487,79.59859835967247,8.680494063942405
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,21,0,1.065615023947291,82.44899425953867,11.267329916630274
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,24,1,7.116208876147144,3.7749795618063993,3.3412293143407443
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,25,2,25.127554492799387,31.538335432130133,6.4107809393307456
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,26,3,21.16619674222841,36.32978854629692,15.163591804068506
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,27,4,38.31120354003133,42.91217822030526,4.600974680273929
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,28,5,53.74570328227816,47.9449722433942,5.80073103888396
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,29,6,65.73289379286808,60.959507086650774,4.773386706217309
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,30,7,67.95489262816392,65.11595853664286,2.838934091521054
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,31,8,68.15563189149117,67.74855234279866,0.40707954869250784
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,32,9,69.98641394961211,70.77640005875242,0.7899861091403011
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,33,10,79.22801713368243,75.28005774113436,3.9479593925480714
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,34,11,88.27909242361487,81.18198108521777,7.097111338397099
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,35,0,1.065615023947291,88.55706240613293,5.159261770036011
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,38,1,7.116208876147144,6.9134628850666,0.20274599108054403
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,39,2,25.127554492799387,29.919608372200937,4.79205387940155
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,40,3,21.16619674222841,36.32353571242992,15.157338970201511
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,41,4,38.31120354003133,41.75871329418756,3.447509754156229
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,2.0,42,5,53.74570328227816,48.753290605670024,4.992412676608133
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,11,2,25.127554492799387,30.565341025311195,5.437786532511808
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,12,3,21.16619674222841,36.747382985861414,15.581186243633002
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,13,4,38.31120354003133,39.880920195315255,1.5697166552839263
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,14,5,53.74570328227816,45.42444299836204,8.321260283916118
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,15,6,65.73289379286808,59.591472693242814,6.141421099625269
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,16,7,67.95489262816392,67.1359159452812,0.8189766828827203
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,17,8,68.15563189149117,66.71848233389689,1.4371495575942816
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,18,9,69.98641394961211,71.87165807649302,1.885244126880906
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,19,10,79.22801713368243,85.2764230020791,6.048405868396671
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,20,11,88.27909242361487,81.62742477051377,6.6516676531011
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,21,0,1.065615023947291,83.51047356834486,10.205850607824075
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,24,1,7.116208876147144,89.98360272396172,9.783315304407068
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,25,2,25.127554492799387,33.577476011882396,8.44992151908301
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,26,3,21.16619674222841,38.46832743223143,17.302130690003022
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,27,4,38.31120354003133,39.50409338501359,1.1928898449822611
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,28,5,53.74570328227816,45.9414085210949,7.804294761183257
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,29,6,65.73289379286808,58.93786389896129,6.7950298939067935
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,30,7,67.95489262816392,64.78701038044325,3.1678822477206694
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,31,8,68.15563189149117,67.28776754908799,0.8678643424031804
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,32,9,69.98641394961211,71.49985027674616,1.5134363271340447
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,33,10,79.22801713368243,76.06495750923771,3.1630596244447133
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,34,11,88.27909242361487,80.5138713894905,7.765221034124366
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,35,0,1.065615023947291,85.02481884708423,8.691505329084706
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,38,1,7.116208876147144,92.55493146089718,7.211986567471612
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,39,2,25.127554492799387,31.54373428503839,6.416179792239003
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,40,3,21.16619674222841,37.004092057270455,15.837895315042044
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,41,4,38.31120354003133,38.86316360768367,0.5519600676523382
RedRC_3,real,RedSeep,RedSeep-S007,no_thr,4.0,42,5,53.74570328227816,46.41431787589516,7.331385406382999
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,11,2,25.127554492799387,39.02648720962997,13.898932716830583
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,12,3,21.16619674222841,39.889779653494536,18.723582911266124
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,13,4,38.31120354003133,41.959216948073966,3.6480134080426367
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,14,5,53.74570328227816,48.229916238901076,5.515787043377081
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,15,6,65.73289379286808,60.67767324587177,5.05522054699631
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,16,7,67.95489262816392,66.7075508081733,1.2473418199906234
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,17,8,68.15563189149117,67.62822973098342,0.5274021605077479
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,18,9,69.98641394961211,73.69774741752704,3.711333467914926
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,19,10,79.22801713368243,88.73545839864585,9.507441264963418
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,20,11,88.27909242361487,79.6999130511655,8.579179372449374
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,21,0,1.065615023947291,82.90765707889263,10.808667097276313
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,24,1,7.116208876147144,1.363398840947719,5.752810035199425
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,25,2,25.127554492799387,31.980898280289953,6.853343787490566
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,26,3,21.16619674222841,36.56378378899254,15.397587046764126
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,27,4,38.31120354003133,41.88110194922637,3.5698984091950408
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,28,5,53.74570328227816,48.50196473150394,5.243738550774218
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,29,6,65.73289379286808,61.06472054859512,4.668173244272964
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,30,7,67.95489262816392,65.1931436133294,2.761749014834521
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,31,8,68.15563189149117,67.73862067972618,0.41701121176498646
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,32,9,69.98641394961211,70.73311044783594,0.7466964982238267
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,33,10,79.22801713368243,75.30235622117426,3.925660912508164
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,34,11,88.27909242361487,80.92703317876115,7.35205924485372
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,35,0,1.065615023947291,87.41719724045592,6.299126935713019
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,38,1,7.116208876147144,5.691042298936929,1.4251665772102147
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,39,2,25.127554492799387,30.43480713638412,5.307252643584732
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,40,3,21.16619674222841,36.01101813169087,14.844821389462457
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,41,4,38.31120354003133,40.84299977147751,2.5317962314461795
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,2.0,42,5,53.74570328227816,48.92294254422851,4.822760738049645
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,11,2,25.127554492799387,34.1801259495827,9.052571456783316
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,12,3,21.16619674222841,38.488739117469066,17.322542375240655
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,13,4,38.31120354003133,41.05484850109359,2.743644961062259
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,14,5,53.74570328227816,46.110856759484236,7.6348465227939215
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,15,6,65.73289379286808,58.59762483826163,7.1352689546064525
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,16,7,67.95489262816392,67.49256454025122,0.4623280879126952
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,17,8,68.15563189149117,66.47651310119119,1.679118790299981
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,18,9,69.98641394961211,71.19551548818599,1.2091015385738757
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,19,10,79.22801713368243,89.91816559845329,10.690148464770857
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,20,11,88.27909242361487,86.00469590676224,2.274396516852633
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,21,0,1.065615023947291,85.6438782057099,8.072445970459043
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,24,1,7.116208876147144,90.97496692031582,8.79195110805297
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,25,2,25.127554492799387,31.706616930073476,6.579062437274089
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,26,3,21.16619674222841,37.908632691473095,16.742435949244683
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,27,4,38.31120354003133,40.333721892720796,2.022518352689467
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,28,5,53.74570328227816,45.88127001451611,7.864433267762045
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,29,6,65.73289379286808,58.06775404378557,7.665139749082513
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,30,7,67.95489262816392,63.206567161845406,4.748325466318512
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,31,8,68.15563189149117,67.24665374321127,0.9089781482798998
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,32,9,69.98641394961211,71.53137857128567,1.5449646216735573
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,33,10,79.22801713368243,76.82405268181942,2.403964451863004
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,34,11,88.27909242361487,80.94530318169583,7.333789241919035
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,35,0,1.065615023947291,84.84303207733633,8.873292098832607
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,38,1,7.116208876147144,90.87335124199697,8.89356678637182
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,39,2,25.127554492799387,28.931738133792006,3.804183640992619
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,40,3,21.16619674222841,36.360250744906985,15.194054002678573
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,41,4,38.31120354003133,39.21192655991309,0.9007230198817595
RedRC_3,real,RedSeep,RedSeep-S007,angular_scaled,4.0,42,5,53.74570328227816,46.01902957501345,7.726673707264709
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,15,2,25.127554492799387,36.22111662973421,11.093562136934825
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,16,3,21.16619674222841,37.978337470199484,16.812140727971073
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,17,4,38.31120354003133,41.708843478933865,3.397639938902536
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,18,5,53.74570328227816,49.015367246949836,4.730336035328321
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,19,6,65.73289379286808,60.50740518318141,5.225488609686671
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,20,7,67.95489262816392,65.30074900852938,2.6541436196345387
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,21,8,68.15563189149117,67.82171937606245,0.3339125154287217
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,22,9,69.98641394961211,72.96184087202923,2.975426922417114
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,23,10,79.22801713368243,75.41939321084807,3.8086239228343572
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,24,11,88.27909242361487,82.26527716377377,6.013815259841095
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,25,0,1.065615023947291,89.71826406068196,3.998060115486979
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,28,1,7.116208876147144,7.256796776542854,0.14058790039571
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,29,2,25.127554492799387,28.749033434940277,3.6214789421408895
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,30,3,21.16619674222841,34.294087958387685,13.127891216159274
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,31,4,38.31120354003133,42.819241304029376,4.508037763998047
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,32,5,53.74570328227816,54.972101677794846,1.2263983955166893
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,33,6,65.73289379286808,59.700334773815676,6.032559019052407
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,34,7,67.95489262816392,64.45573795283428,3.4991546753296348
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,35,8,68.15563189149117,67.86937755643336,0.28625433505780506
RedRC_3,real,RedSeep,RedSeep-S008,baseline,2.0,36,9,69.98641394961211,71.06890153148939,1.082487581877274
