ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,p90_err_m,median_err_m,jump_rate,n_test_laps
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,3,1,6.545292110491775,1.7868794108847414,0.008791134948985617,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,3,3,6.470589394349623,1.8104642733829763,0.009607144964658436,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,3,5,6.972594020832189,1.8176465426491717,0.017820129693192435,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,3,9,7.082791218306686,1.9010773921498771,0.017750824510189275,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,3,15,7.240599080561295,2.013273880727899,0.011405327676992273,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,5,1,6.0445754393261275,1.528307481028719,0.012751885536545396,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,5,3,6.159952491271166,1.6454912638330939,0.008500523772230265,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,5,5,6.512743838489338,1.5179455418401357,0.01633897202518629,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,5,9,6.41443802304348,1.6653484130381078,0.005843422669533307,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,manual_best,5,15,7.096100165102357,1.8759812143979957,0.017381605401660425,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,1,1,6.548267802719724,1.6386114601358865,0.007499954812117904,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,1,3,6.8755999552102915,1.7141593039687137,0.007903668982485285,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,1,5,6.576718638492989,1.658688104636468,0.008695650308331535,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,1,9,7.3208889399334085,1.8416376264116348,0.008743707687984674,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,1,15,7.539055597237568,2.0936425736916555,0.007751934242486704,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,3,1,6.340480297514657,1.5738345234235915,0.013451331470300401,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,3,3,6.46816397213085,1.5963092915587491,0.019139901789186006,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,3,5,6.574367397510205,1.6695164736243413,0.005647542035682198,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,3,9,6.656108575682971,1.701224313109023,0.00479858953665917,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,3,15,7.900605788923143,1.9133654699013765,0.018696392249190445,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,5,1,6.044575439325865,1.5283074810291548,0.012751885536545396,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,5,3,6.159952491270883,1.645491263833075,0.008500523772230265,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,5,5,6.512743838488999,1.5179455418400043,0.01633897202518629,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,5,9,6.414438023043228,1.665348413038193,0.005843422669533307,3
MT_ref,MadTrainer,2,MadTrainer,same_drone,median_time,5,15,7.096100165102009,1.8759812143977161,0.017381605401660425,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,1,1,7.878919388444001,1.860002127125669,0.005949851253718657,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,1,3,8.278960755233836,2.02853300317062,0.014534186236724062,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,1,5,8.123953943737629,2.0665137530533664,0.0165917498944775,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,1,9,8.022320027569215,2.13186050828161,0.00524153562827596,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,1,15,8.433169325321058,2.296527223175796,0.0035415781272134864,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,3,1,6.816303049868224,1.5865919811375673,0.002552933246171924,3
MT_ref,MadTrainer,3,LiftOff_200,cross_drone,fastest,3,3,7.180734022450435,1.68906059785175,0.009552104413767854,3
