ref_source,ref_drone,flight_id,test_drone,drone_cond,lap_selection,n_laps,smooth_w,test_lap,n_frames,duration_s,median_err_m,p90_err_m,jump_rate
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,9,3,2514,25.249022006988525,2.4435814054984775,7.830069200834246,0.04375497215592681
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,9,4,2314,23.20598602294922,2.2145263240557647,8.009724515767196,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,9,5,2252,22.615839958190918,1.9943783572440452,7.406557075000637,0.004884547069271759
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,15,3,2514,25.249022006988525,2.6310428305675515,7.9265700368220555,0.014319809069212411
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,15,4,2314,23.20598602294922,2.2372900246790977,8.41524024300237,0.006914433880726016
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,1,15,5,2252,22.615839958190918,2.3467039329473565,7.466177106203557,0.0053285968028419185
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,1,3,2514,25.249022006988525,1.901305055159348,6.103914687448013,0.006364359586316627
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,1,4,2314,23.20598602294922,1.6876234024804262,6.608486636680694,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,1,5,2252,22.615839958190918,1.7575656663178734,7.586035818325565,0.008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,3,3,2514,25.249022006988525,1.8531104656777164,5.859803700560848,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,3,4,2314,23.20598602294922,1.6858240155147257,6.6419069051602015,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,3,5,2252,22.615839958190918,1.8312231867160946,8.525064483860126,0.0541740674955595
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,5,3,2514,25.249022006988525,2.01811560071652,6.029174866121235,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,5,4,2314,23.20598602294922,1.7615304991469074,6.520621835494345,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,5,5,2252,22.615839958190918,1.7682742581089173,8.817182391789597,0.05772646536412078
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,9,3,2514,25.249022006988525,2.1578608544253512,6.417429062150291,0.0027844073190135244
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,9,4,2314,23.20598602294922,1.791767109387152,6.768267863355612,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,9,5,2252,22.615839958190918,1.8494877878590898,9.35258004749834,0.06438721136767318
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,15,3,2514,25.249022006988525,1.9028611064402199,6.191914460699188,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,15,4,2314,23.20598602294922,1.8935608034764542,6.720270593168,0.00648228176318064
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,3,15,5,2252,22.615839958190918,2.120040300030368,8.601979536050765,0.017317939609236235
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,1,3,2514,25.249022006988525,1.769655888139674,5.716474697253262,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,1,4,2314,23.20598602294922,1.5548931884660533,6.420316677674939,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,1,5,2252,22.615839958190918,1.7541385852934113,8.008542786721575,0.02264653641207815
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,3,3,2514,25.249022006988525,1.8772164237319373,6.043473140719049,0.0031821797931583136
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,3,4,2314,23.20598602294922,1.5180694702061786,6.22005601704057,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,3,5,2252,22.615839958190918,1.8062231353519493,7.91439993568153,0.015985790408525755
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,5,3,2514,25.249022006988525,2.0470552164584603,7.206851382354482,0.03420843277645187
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,5,4,2314,23.20598602294922,1.7560130969123406,6.130381313611176,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,5,5,2252,22.615839958190918,1.8554773551691923,7.098232647116007,0.008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,9,3,2514,25.249022006988525,2.0411579424797033,6.584944243574152,0.0
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,9,4,2314,23.20598602294922,1.7340357614316417,6.121309795889921,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,9,5,2252,22.615839958190918,1.5744735479120635,7.2036724889411925,0.0008880994671403197
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,15,3,2514,25.249022006988525,2.394766127366708,7.476000085785513,0.034606205250596656
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,15,4,2314,23.20598602294922,2.019368186082403,6.704579224602848,0.006050129645635264
MT_ref,MadTrainer,4,LiftOff_200,cross_drone,manual_best,5,15,5,2252,22.615839958190918,2.0595491192723827,8.749877003727779,0.023090586145648313
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,1,2,2466,24.773011922836304,2.239030423658896,10.691904650590118,0.051094890510948905
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,1,3,2524,25.354163885116577,2.6192470860636945,61.45055970886723,0.23335974643423138
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,1,4,2443,24.53096318244934,2.486044911164072,59.70632902582974,0.2787556283258289
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,3,2,2466,24.773011922836304,2.2870088672228235,15.525820637073835,0.10137875101378752
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,3,3,2524,25.354163885116577,2.42543603266148,20.219885468240783,0.15293185419968305
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,3,4,2443,24.53096318244934,1.7444657908934005,20.661634103739992,0.1322144903806795
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,5,2,2466,24.773011922836304,2.2275443805354698,10.736579198541989,0.03852392538523925
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,5,3,2524,25.354163885116577,2.4453691066207455,25.84291585971198,0.1687797147385103
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,5,4,2443,24.53096318244934,2.124806805809115,55.88507175080567,0.21858370855505527
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,9,2,2466,24.773011922836304,2.1581528910319463,9.345861023982906,0.00202757502027575
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,9,3,2524,25.354163885116577,2.5896009628640257,43.46954788604563,0.2159270998415214
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,9,4,2443,24.53096318244934,2.2983973515333105,15.219798187800519,0.10356119525173967
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,15,2,2466,24.773011922836304,2.563942520526112,12.01855513405981,0.06366585563665855
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,15,3,2524,25.354163885116577,2.750779026279673,17.4579370056566,0.12559429477020603
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,1,15,4,2443,24.53096318244934,2.628377186023343,30.72848556862046,0.20057306590257878
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,1,2,2466,24.773011922836304,1.743036932783518,5.6168805790903065,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,1,3,2524,25.354163885116577,2.001260567429952,11.001803673087766,0.06695721077654516
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,1,4,2443,24.53096318244934,1.4869336011611836,10.9653781260985,0.06958657388456815
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,3,2,2466,24.773011922836304,1.5981087769041267,5.841067485547441,0.01013787510137875
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,3,3,2524,25.354163885116577,2.188884936170865,11.406875095916051,0.08637083993660856
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,3,4,2443,24.53096318244934,1.3652156900848382,9.072765673263023,0.05566925910765452
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,5,2,2466,24.773011922836304,1.8221949940684325,5.28152139456661,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,5,3,2524,25.354163885116577,2.430768662016753,11.341829137097985,0.08557844690966719
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,5,4,2443,24.53096318244934,1.6159914597075442,11.873312244836352,0.08227589029881294
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,9,2,2466,24.773011922836304,1.7412043699351614,6.027611261940621,0.0032441200324412004
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,9,3,2524,25.354163885116577,2.475659274693399,15.873687998114246,0.1045958795562599
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,9,4,2443,24.53096318244934,1.8850505385300096,21.286430096317932,0.11993450675399099
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,15,2,2466,24.773011922836304,1.942341121469667,6.8725328835408055,0.015409570154095702
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,15,3,2524,25.354163885116577,2.633391405107428,12.11192009277927,0.08795562599049128
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,3,15,4,2443,24.53096318244934,2.033158305518981,18.639502637180488,0.11584117887842817
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,1,2,2466,24.773011922836304,1.4769865962981044,5.11645500412428,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,1,3,2524,25.354163885116577,1.7179384888284233,7.589901183382267,0.04041204437400951
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,1,4,2443,24.53096318244934,1.1434861214688112,9.336653460926504,0.059762586983217354
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,3,2,2466,24.773011922836304,1.3866771672922198,4.832366210170607,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,3,3,2524,25.354163885116577,2.1863600520672293,19.573517586196235,0.10974643423137877
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,3,4,2443,24.53096318244934,1.4463373155877264,20.701593390695958,0.12116250511665984
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,5,2,2466,24.773011922836304,1.530837499594604,5.533736297711705,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,5,3,2524,25.354163885116577,1.8951719643046303,9.434447173600853,0.06695721077654516
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,5,4,2443,24.53096318244934,1.6220031643914723,23.091914386234787,0.12116250511665984
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,9,2,2466,24.773011922836304,1.6746675080882132,5.956167482581678,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,9,3,2524,25.354163885116577,1.8851287501743812,9.56978665868087,0.05784469096671949
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,9,4,2443,24.53096318244934,1.9380834897188066,59.95893455234056,0.16700777732296357
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,15,2,2466,24.773011922836304,1.8856055226477437,6.23713828662563,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,15,3,2524,25.354163885116577,1.997124723523676,9.401784120951863,0.045166402535657686
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,fastest,5,15,4,2443,24.53096318244934,1.6297232654426352,7.99600112635032,0.048301268931641425
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,1,2,2466,24.773011922836304,2.2468689213532684,7.476799578835362,0.021086780210867802
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,1,3,2524,25.354163885116577,2.078501395140453,8.934446515653427,0.022187004754358162
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,1,4,2443,24.53096318244934,1.4179900348939327,12.76476640057657,0.09455587392550144
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,3,2,2466,24.773011922836304,2.167682058829712,7.651517474991422,0.015004055150040552
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,3,3,2524,25.354163885116577,2.1271166609844148,9.059628552816834,0.02496038034865293
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,3,4,2443,24.53096318244934,1.5227003620221353,15.232801239510877,0.10069586573884569
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,5,2,2466,24.773011922836304,2.425944410442021,8.202525447529322,0.02068126520681265
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,5,3,2524,25.354163885116577,2.168580705955222,8.500675081951696,0.017432646592709985
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,5,4,2443,24.53096318244934,1.6190969323233162,11.504831721101938,0.06385591485878019
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,9,2,2466,24.773011922836304,2.2780755937027095,8.29875470624887,0.016220600162206
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,9,3,2524,25.354163885116577,2.2399451868004228,9.044321459834698,0.02694136291600634
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,9,4,2443,24.53096318244934,1.5245176243086433,11.06246814311495,0.06999590667212444
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,15,2,2466,24.773011922836304,2.328448260657055,8.394755099972986,0.01662611516626115
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,15,3,2524,25.354163885116577,2.4922657695151855,9.854747728140268,0.030903328050713153
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,1,15,4,2443,24.53096318244934,1.926399227760669,11.563834758638139,0.08677855096193204
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,1,2,2466,24.773011922836304,1.5102458054270187,5.611915201571875,0.00932684509326845
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,1,3,2524,25.354163885116577,1.4075713325299972,9.411422637932768,0.041996830427892234
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,1,4,2443,24.53096318244934,1.575695057284463,17.850730499139573,0.10356119525173967
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,3,2,2466,24.773011922836304,1.5010817476526022,6.285041854918997,0.01013787510137875
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,3,3,2524,25.354163885116577,1.4484172469844196,9.814585568898295,0.05229793977812995
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,3,4,2443,24.53096318244934,1.6856744122560627,25.203396547921503,0.12771182971756037
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,5,2,2466,24.773011922836304,1.4620246946537634,5.849278304099101,0.008921330089213302
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,5,3,2524,25.354163885116577,1.4899191430196908,9.58257830349821,0.04120443740095087
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,5,4,2443,24.53096318244934,1.458934343649247,12.989423187185167,0.09414654113794516
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,9,2,2466,24.773011922836304,1.6001311693091935,5.9057857641782725,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,9,3,2524,25.354163885116577,1.5447624245579306,9.324902126542783,0.030110935023771792
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,9,4,2443,24.53096318244934,1.5663863710519195,10.078107911206907,0.07040523945968072
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,15,2,2466,24.773011922836304,1.8825327294080836,5.876462298847599,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,15,3,2524,25.354163885116577,1.9179636926609192,8.401701183512285,0.025752773375594295
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,3,15,4,2443,24.53096318244934,1.912338976493686,15.720679453773503,0.10151453131395825
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,1,2,2466,24.773011922836304,1.4417084428943951,5.228331207116884,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,1,3,2524,25.354163885116577,2.2581325813650395,8.678585827762053,0.05903328050713154
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,1,4,2443,24.53096318244934,1.3620260581788273,7.06965050943292,0.04502660663119116
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,3,2,2466,24.773011922836304,1.4087233657374583,5.3295191137798525,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,3,3,2524,25.354163885116577,2.381371036142344,9.123331509602206,0.04952456418383518
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,3,4,2443,24.53096318244934,1.6285346617261212,11.183162515882701,0.07900122799836266
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,5,2,2466,24.773011922836304,1.4113027564724447,5.414845211096619,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,5,3,2524,25.354163885116577,2.239949344923417,7.915931986472648,0.041996830427892234
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,5,4,2443,24.53096318244934,1.3636624324462048,7.678147966391565,0.05689725747032337
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,9,2,2466,24.773011922836304,1.5420156734781187,5.4345387062848935,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,9,3,2524,25.354163885116577,2.4142404514017173,8.9066475629371,0.039619651347068144
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,9,4,2443,24.53096318244934,1.6720595989581568,8.313475770187514,0.04093327875562833
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,15,2,2466,24.773011922836304,1.6570714059543796,5.816355164009419,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,15,3,2524,25.354163885116577,3.0523550915256124,11.91295922067947,0.08280507131537243
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,median_time,5,15,4,2443,24.53096318244934,1.8589172272018288,12.085915487794006,0.095374539500614
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,1,2,2466,24.773011922836304,2.1519969690519503,21.25136319458106,0.18004866180048662
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,1,3,2524,25.354163885116577,3.390941108821167,65.32776687925299,0.21354992076069731
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,1,4,2443,24.53096318244934,1.8848779536225493,19.848092738459854,0.12893982808022922
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,3,2,2466,24.773011922836304,2.6209100952756685,27.43820572637675,0.19140308191403083
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,3,3,2524,25.354163885116577,2.4757420907879464,14.57415430063402,0.0919175911251981
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,3,4,2443,24.53096318244934,2.1377246656690545,18.078297953748983,0.11215718379042161
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,5,2,2466,24.773011922836304,2.4264033960181735,25.236710363280253,0.18937550689375507
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,5,3,2524,25.354163885116577,2.8274887961071578,12.225015412967808,0.08478605388272584
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,5,4,2443,24.53096318244934,2.8399428670633142,25.871929754511804,0.15063446582071224
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,9,2,2466,24.773011922836304,2.5136681409071073,27.881986990894745,0.19180859691808597
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,9,3,2524,25.354163885116577,3.342846866738803,32.27792075713257,0.15134706814580032
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,9,4,2443,24.53096318244934,2.703215354526691,23.905168484864298,0.13426115431846092
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,15,2,2466,24.773011922836304,2.885910051925684,24.350785993706523,0.19059205190592052
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,15,3,2524,25.354163885116577,3.0467142445408086,17.880677236376766,0.1240095087163233
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,1,15,4,2443,24.53096318244934,2.897316336018662,18.732323487989767,0.11461318051575932
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,1,2,2466,24.773011922836304,1.608672918855376,6.522581950992492,0.014193025141930252
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,1,3,2524,25.354163885116577,2.674995763275497,14.486235371917418,0.09112519809825674
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,1,4,2443,24.53096318244934,2.1585448519298964,35.750094472473876,0.13344248874334835
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,3,2,2466,24.773011922836304,1.5791569520107487,6.869996136807624,0.00283860502838605
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,3,3,2524,25.354163885116577,2.7327226310213284,10.833225762543986,0.04833597464342314
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,3,4,2443,24.53096318244934,2.028305351658787,50.42500362812366,0.14121981170691772
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,5,2,2466,24.773011922836304,1.7068097672048168,6.851381077474483,0.01338199513381995
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,5,3,2524,25.354163885116577,2.8734789438295962,12.24821575890943,0.07131537242472266
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,5,4,2443,24.53096318244934,1.9345498572592987,11.620659007259478,0.0781825624232501
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,9,2,2466,24.773011922836304,1.8507733157852329,7.036310342955076,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,9,3,2524,25.354163885116577,2.5998629900521735,8.7971372636438,0.03407290015847861
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,9,4,2443,24.53096318244934,3.092087999710884,86.11320347457195,0.20466639377814164
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,15,2,2466,24.773011922836304,1.9124729528771383,7.198299546886329,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,15,3,2524,25.354163885116577,2.9915779972462246,14.380208339012032,0.09548335974643424
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,3,15,4,2443,24.53096318244934,2.304809727884475,11.154254230127727,0.07900122799836266
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,1,2,2466,24.773011922836304,1.441708442894381,5.228331207117012,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,1,3,2524,25.354163885116577,2.2581325813648476,8.678585827761951,0.05903328050713154
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,1,4,2443,24.53096318244934,1.3620260581788557,7.069650509432796,0.04502660663119116
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,3,2,2466,24.773011922836304,1.408723365737309,5.329519113779938,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,3,3,2524,25.354163885116577,2.381371036142351,9.123331509601751,0.04952456418383518
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,3,4,2443,24.53096318244934,1.628534661726178,11.183162515882145,0.07900122799836266
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,5,2,2466,24.773011922836304,1.4113027564725158,5.41484521109642,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,5,3,2524,25.354163885116577,2.2399493449233923,7.915931986472266,0.041996830427892234
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,5,4,2443,24.53096318244934,1.3636624324462332,7.678147966391399,0.05689725747032337
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,9,2,2466,24.773011922836304,1.5420156734782324,5.4345387062848385,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,9,3,2524,25.354163885116577,2.41424045140198,8.906647562936792,0.039619651347068144
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,9,4,2443,24.53096318244934,1.6720595989576452,8.313475770187093,0.04093327875562833
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,15,2,2466,24.773011922836304,1.6570714059542588,5.816355164009327,0.0
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,15,3,2524,25.354163885116577,3.052355091525314,11.912959220678882,0.08280507131537243
LO_ref,LiftOff_200,1,MadTrainer,cross_drone,manual_best,5,15,4,2443,24.53096318244934,1.8589172272012888,12.08591548779387,0.095374539500614
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,1,3,2509,25.217001914978027,3.8221636910519408,21.71541686155333,0.1151853328019131
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,1,4,2597,26.059934854507446,3.1183607322482203,24.442701196117422,0.1405467847516365
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,1,5,2477,24.85981011390686,2.94397410483775,11.349117555919644,0.08195397658457812
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,3,3,2509,25.217001914978027,3.3793611113081994,18.47562861369538,0.1434834595456357
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,3,4,2597,26.059934854507446,2.3907661255096855,28.447277252737766,0.14863303812090875
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,3,5,2477,24.85981011390686,3.3277343689600514,56.363044116706305,0.19943480016148568
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,5,3,2509,25.217001914978027,4.111848925644011,16.21259382290712,0.1040255081705859
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,5,4,2597,26.059934854507446,2.5713079716684675,13.142886841497837,0.07855217558721601
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,5,5,2477,24.85981011390686,4.734538486659233,50.60096318555673,0.2204279370205894
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,9,3,2509,25.217001914978027,3.064114660018163,13.701600081703505,0.09525707453168593
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,9,4,2597,26.059934854507446,2.659811176919902,14.652672824530795,0.09549480169426261
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,9,5,2477,24.85981011390686,3.565524515981224,55.069805667479386,0.21558336697618086
LO_ref,LiftOff_200,2,MadTrainer,cross_drone,fastest,1,15,3,2509,25.217001914978027,2.976900734727977,14.24984574208113,0.09087285771223595
