session,ts_wall,frame_idx,event,gate_id,sigma_cam,sigma_eff,innovation_xz,obs_x,obs_y,obs_z,pre_x,pre_z,pre_sigma,post_x,post_z,post_sigma,dx,dz,reason
2026-05-08_pilot-Gromozeka_drone-LiftOff_200_track-track-002_session-002,1778255676.1897511,3507,injected,"[12, 19]",2.705732362530762,4.058598543796143,9.997483610924158,20.46158790588379,0.860034704208374,29.613435745239258,22.21240072279772,39.45641969477545,4.640356776783147,25.50672351677027,42.070464739870545,8.205141187449682,3.2943227939725475,2.6140450450950965,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254382.588088,575,injected,"[2, 4]",2.0779655949556965,4.0,7.111315159526895,38.559810638427734,1.0382646322250366,13.459060668945312,33.12176439107758,18.041467930396216,8.054483853667374,33.92385833454292,19.228176680560868,6.659499283556608,0.8020939434653371,1.1867087501646516,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254385.8620842,673,injected,"[19, 21]",2.457156524197962,4.0,8.761388546079298,19.07768440246582,2.816370964050293,35.207275390625,10.345775926267022,35.925400462361864,10.815539446173023,11.610926928275564,36.85880251714166,5.987467388253988,1.2651510020085421,0.9334020547797977,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254385.892093,674,injected,"[19, 21]",2.411471026876428,4.0,8.009714259945548,19.164621353149414,2.77664852142334,35.12601852416992,11.306101964954653,36.67495220620479,5.885785715428069,13.536019969072417,37.68762808885791,5.776286077318836,2.2299180041177635,1.0126758826531201,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254397.40445,1019,injected,"[4, 7]",2.6124062722856847,4.0,7.7470857066527214,62.2979736328125,1.8684784173965454,22.404172897338867,55.202818067734896,19.293529161137116,12.082766374417677,55.49198994799837,22.224679100227256,3.2005474897637503,0.2891718802634742,2.9311499390901403,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254397.41445,1020,injected,"[4, 10]",2.723475963934932,4.085213945902398,13.755137739632875,52.36714172363281,2.5101640224456787,35.763126373291016,55.50675266915861,22.371089286013845,3.1835627652306906,56.14823202000987,28.394164841154176,1.7093023220182408,0.6414793508512631,6.0230755551403306,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254401.828605,1153,injected,"[12, 13, 11]",2.7742558613854476,4.161383792078171,4.90492049086316,34.731414794921875,1.2797551155090332,25.588457107543945,38.41623988939444,22.351126564514,11.136736262631052,39.34874249482331,25.737576217591922,3.0981946486421976,0.9325026054288728,3.3864496530779213,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.535908,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.447808097620728,31.00330352783203,3.3483283519744873,37.63664245605469,20.753420679684393,26.079191326148692,11.69208327885147,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.545913,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.401160884361394,31.00330352783203,3.3483283519744873,37.63664245605469,20.73006037658164,26.16248750933768,11.710796636069954,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.555914,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.352889752943153,31.00330352783203,3.3483283519744873,37.63664245605469,20.706297147823115,26.248803180051425,11.727735522266217,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.56592,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.301262057930225,31.00330352783203,3.3483283519744873,37.63664245605469,20.681204233543284,26.34138297588785,11.739311208714247,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.57592,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.256268083323093,31.00330352783203,3.3483283519744873,37.63664245605469,20.65919639044033,26.422670663670647,11.75863720730165,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.585926,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.217253220619707,31.00330352783203,3.3483283519744873,37.63664245605469,20.64081612112995,26.492870638290217,11.771142634889257,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.5959291,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.171926469225113,31.00330352783203,3.3483283519744873,37.63664245605469,20.619314726953732,26.5749911611165,11.79125252329884,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254409.6059291,1383,skipped_innovation,"[10, 13]",1.9154072196673857,,15.12797101116204,31.00330352783203,3.3483283519744873,37.63664245605469,20.598496229970404,26.65504457555822,11.81353554548302,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254424.5975862,1835,injected,"[9, 11]",1.9003875182490781,4.0,5.7110907510061395,46.6602668762207,7.770373821258545,20.41827392578125,50.55699569894866,24.593446023832904,10.873327845212703,47.85732283006302,20.152263583938986,2.824121181886752,-2.699672868885642,-4.441182439893918,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254448.824598,2562,injected,"[7, 13]",2.4779399449775954,4.0,14.336639591023715,40.158748626708984,2.196399688720703,38.823455810546875,54.20059864207552,41.715804840117734,8.309940865598932,49.37140216922297,38.85767877301809,5.174818942265474,-4.829196472852551,-2.858126067099647,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254448.855617,2563,injected,"[7, 13]",2.2445326910819743,4.0,9.107839469962,40.31608581542969,2.25893497467041,38.565757751464844,49.42314023825526,38.446177024376766,4.967261800631213,50.601850598225546,34.37146452950682,10.676341846737676,1.1787103599702888,-4.074712494869949,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254460.395006,2909,injected,"[12, 21]",1.3335099263938768,4.0,2.3132038484071016,21.901927947998047,0.5155282020568848,33.6109733581543,19.719127165414186,32.84527577566059,14.481569348203697,23.477811605414434,41.614911159273596,7.579613430292761,3.7586844400002484,8.769635383613007,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254469.239252,3175,injected,"[9, 3]",2.972091548682849,4.458137323024274,14.923315799446518,52.12067413330078,7.817043304443359,13.477388381958008,38.82888853203962,6.692567825737192,11.21585116427124,52.26807939397894,7.274748158770552,5.3149799570763765,13.439190861939316,0.5821803330333601,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-001,1778254469.329293,3178,injected,"[2, 0]",2.4398200491180253,4.0,9.568227503997445,49.46058654785156,12.492507934570312,-0.800294041633606,53.55358228427016,7.848310670683423,4.8109158533530625,49.67650364265916,6.654079899082108,1.926653618008746,-3.877078641611,-1.1942307716013154,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254916.8109772,252,injected,"[13, 7]",2.692167435539484,4.038251153309226,11.762150017786924,44.973819732666016,3.9337196350097656,38.84547805786133,56.61721619246102,37.17829722754986,15.064273982178948,49.41207341701127,40.22062953403476,2.8606616184329114,-7.205142775449751,3.0423323064848944,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254917.191842,263,injected,"[10, 9]",2.5200977567946405,4.0,12.765334755413328,40.35163879394531,5.38570499420166,42.04005813598633,50.58771787516818,34.41270889390261,3.815116750802655,49.40610870797343,38.56247368467948,2.053314059801902,-1.1816091671947504,4.149764790776871,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254927.8823602,584,injected,"[13, 10]",2.107535542217049,4.0,10.467679789113625,22.247894287109375,6.085402488708496,36.544620513916016,20.7227238170192,26.188647589821304,12.536479297200954,20.442192018118135,38.1130749680357,3.6453300695935744,-0.28053179890106605,11.924427378214393,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.0844243,620,skipped_innovation,"[17, 21]",2.7614875842763893,,15.841382765273341,5.251587390899658,2.9960618019104004,34.40850067138672,20.367745849961086,39.146766319959504,4.799830489429868,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.094427,620,skipped_innovation,"[17, 21]",2.7614875842763893,,15.657562724005397,5.251587390899658,2.9960618019104004,34.40850067138672,20.184679158670573,39.11615833858129,4.7899119909373225,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.1044312,620,skipped_innovation,"[17, 21]",2.7614875842763893,,15.468166178648827,5.251587390899658,2.9960618019104004,34.40850067138672,19.99606297573832,39.084460964031656,4.783326790643081,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.114432,620,skipped_innovation,"[17, 21]",2.7614875842763893,,15.274765507198499,5.251587390899658,2.9960618019104004,34.40850067138672,19.80347309924654,39.05189206465854,4.784484107301254,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.1244402,620,skipped_innovation,"[17, 21]",2.7614875842763893,,15.083029985259778,5.251587390899658,2.9960618019104004,34.40850067138672,19.612564119544793,39.01937270773282,4.775618757258798,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254929.1344402,620,injected,"[17, 21]",2.7614875842763893,4.142231376414584,14.879967616305736,5.251587390899658,2.9960618019104004,34.40850067138672,19.410411202878954,38.9846502016835,4.764634232107067,10.320965072035943,35.90095844844579,2.3926306645576507,-9.089446130843012,-3.0836917532377086,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254942.7499223,1030,injected,"[4, 12]",2.868610549704782,4.302915824557173,9.541561134749065,51.73013687133789,2.8785135746002197,30.69145965576172,55.460303893118834,21.909247925350538,7.690306241482462,56.16244596436506,28.5237069460969,5.011984576869355,0.7021420712462287,6.614459020746363,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254943.7976532,1061,injected,"[7, 13]",2.959074370273215,4.438611555409823,8.491844940244945,46.28956985473633,2.170422315597534,38.51662826538086,54.13829082356997,41.7583885345178,4.245064029188937,50.09470859774957,41.63071176712431,2.9465459472284232,-4.043582225820394,-0.12767676739348843,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254943.8076732,1062,injected,"[9, 11]",2.812739785859593,4.21910967878939,10.469808175255459,47.77153778076172,1.1642111539840698,31.304792404174805,50.00843083953331,41.532851490348754,2.957972265478363,49.48575129313643,38.09130728476288,2.6013974030364886,-0.5226795463968799,-3.4415442055858776,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254944.0678082,1070,injected,"[11, 7]",2.980897109036756,4.471345663555134,13.213438792348988,38.87968444824219,0.018573235720396042,39.40146255493164,50.815546849398885,33.73311593005001,3.7916876035745535,49.78666961465176,36.88097693820638,2.0189583225035004,-1.028877234747128,3.1478610081563687,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254955.2563562,1405,injected,"[9, 11]",2.06646513900551,4.0,4.523575928818473,23.83355712890625,3.102714776992798,34.049739837646484,19.94947748406928,36.368503408248074,13.518785890947084,24.19479768973948,41.90305636999869,6.988373934593899,4.2453202056702,5.534552961750613,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254955.5483682,1414,injected,"[17, 21]",1.3716718361200306,4.0,9.16028818777616,16.931957244873047,1.2065439224243164,33.716400146484375,23.793144026192337,39.785584246094544,7.100294003738593,23.844532857591776,39.79933513665982,7.76861971453505,0.05138883139943928,0.013750890565276563,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254968.8548582,1812,injected,"[7, 9]",2.1549703538817204,4.0,10.8885484139501,44.54988479614258,1.4042749404907227,39.98794174194336,55.42736034306009,40.47887176663819,11.853545477014414,49.39562586737854,40.125787868354394,2.819723601833374,-6.031734475681546,-0.35308389828379916,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254969.1849842,1823,injected,"[7, 11]",2.242489729129402,4.0,8.38396605937115,42.0551643371582,2.8867456912994385,36.47979736328125,50.33358488893292,35.153660095634564,2.9772029422250013,49.931605731314754,36.3916053686951,2.7515185009589813,-0.4019791576181646,1.2379452730605394,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254996.777883,2651,injected,"[10, 0]",2.5178749070112234,4.0,10.27544280946497,43.573543548583984,3.879309892654419,25.7739315032959,38.86310022081402,16.641765901071377,9.898515186372867,37.43880772813442,19.16782396104325,6.904364662905086,-1.424292492679598,2.5260580599718736,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254996.999921,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.927136376036927,45.523582458496094,3.443591833114624,36.524871826171875,38.3941913915443,22.2824894357378,7.1481562702787755,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.0099242,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.841281304051023,45.523582458496094,3.443591833114624,36.524871826171875,38.42076258748581,22.365205755460394,7.161275117231994,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.019926,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.756877648178351,45.523582458496094,3.443591833114624,36.524871826171875,38.44679943466135,22.44657877434109,7.171583083791516,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.0299273,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.673984538004916,45.523582458496094,3.443591833114624,36.524871826171875,38.4723242030514,22.52653091331223,7.180463251444159,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.0399332,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.588319894375298,45.523582458496094,3.443591833114624,36.524871826171875,38.498560794935855,22.609240767686384,7.187380362249682,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.0499332,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.510032131872801,45.523582458496094,3.443591833114624,36.524871826171875,38.522509333500146,22.684854780294142,7.200828043063681,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.05994,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.431795332505008,45.523582458496094,3.443591833114624,36.524871826171875,38.54628701585887,22.760510036009673,7.213690020334938,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778254997.0699413,2658,skipped_innovation,"[4, 7]",2.790196458218642,,15.355126379847094,45.523582458496094,3.443591833114624,36.524871826171875,38.56955923182066,22.834675804787274,7.221488142877226,,,,,,innovation_xz_gate
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255006.1871662,2933,injected,"[13, 12]",1.8277295596142544,4.0,3.909206300136763,22.665340423583984,3.7610151767730713,32.262474060058594,19.75676273376601,34.87438326968325,12.719742963340263,20.438191627049004,38.10251529527418,7.056514357461478,0.6814288932829946,3.2281320255909307,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255006.3372111,2938,injected,"[21, 12]",1.8073003604036009,4.0,7.4710105614982725,23.0745906829834,3.475027322769165,33.112735748291016,21.92992060347364,40.49553529989025,7.81526271739056,19.96067022354453,36.4246558612308,5.817695261935519,-1.969250379929111,-4.070879438659453,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255021.7378461,3400,injected,"[11, 12]",1.8110643238758182,4.0,5.860229221635949,42.75310516357422,7.800251007080078,23.165477752685547,45.65799300499198,18.075889050354174,8.841591673227637,42.30688887547815,16.490697727537277,5.531836622497666,-3.3511041295138284,-1.5851913228168968,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255021.857896,3403,injected,"[9, 11]",2.040191523881171,4.0,11.95473518878155,47.11747360229492,10.280471801757812,27.224580764770508,41.9840668058173,16.428107817748913,5.32651524980665,46.13199915339503,18.451475948471874,5.957417765913104,4.147932347577729,2.023368130722961,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255031.97529,3707,injected,"[21, 19]",1.7447306539542957,4.0,2.493642764284373,18.744518280029297,1.711698055267334,34.31452560424805,19.972651790772694,36.48476575585729,15.236097945152903,24.140225330080874,39.88291425945001,8.579136158306218,4.167573539308179,3.398148503592722,
2026-05-08_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-002,1778255032.3763962,3719,injected,"[17, 21]",2.149447629990543,4.0,6.580972327787077,17.766834259033203,3.4981584548950195,34.60670471191406,11.575985992875994,36.838877313779236,3.63805403081159,13.245386644322023,37.58988048282691,3.836920981547478,1.6694006514460291,0.7510031690476779,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309675.3166506,222,injected,"[12, 9]",2.8182730672506917,4.227409600876038,13.951103715861539,42.77104949951172,0.08244554698467255,27.268089294433594,55.40440793397698,21.349343687714956,11.939642530009152,52.265007920153465,42.41847409064075,13.018329916536647,-3.1394000138235114,21.069130402925794,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309676.8808436,269,injected,"[7, 13]",2.6937036809659536,4.040555521448931,14.550479062845675,38.961883544921875,1.5826647281646729,39.761070251464844,53.30826005049345,42.18963404899914,12.193602126735854,39.22442097897634,25.185612159282194,15.55571223107757,-14.083839071517112,-17.004021889716945,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309688.0712285,605,injected,"[3, 10]",1.8988530760911033,4.0,3.7962397229745934,36.59257507324219,2.1069605350494385,19.76238250732422,33.17539623588908,18.108803108614772,8.127636832869849,34.77308710697708,21.10578720293094,2.77674784759613,1.5976908710879982,2.9969840943161685,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309689.0922496,636,injected,"[21, 11]",1.6200632242463984,4.0,11.839254245969492,25.94283676147461,1.2967474460601807,29.29236602783203,25.704615829617357,17.45550867934921,5.655298881421954,21.33523960918127,24.283113080121066,3.9421237063178713,-4.369376220436088,6.827604400771854,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309690.1533165,667,injected,"[21, 11]",2.491397973210944,4.0,8.457009821330331,19.700571060180664,7.769089698791504,32.00460433959961,21.682521712091223,40.226093665230884,6.561094203441828,19.74911794509156,34.759411148303926,3.7092686688697087,-1.933403766999664,-5.466682516926959,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309706.8137596,1167,injected,"[11, 7]",2.4490099996606722,4.0,13.527691903073203,42.38235855102539,5.2553606033325195,37.015357971191406,55.47844012900411,40.405209815652846,13.730633940457434,50.33496332122879,35.14961438768107,9.824263072797896,-5.143476807775322,-5.255595427971777,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309709.3439105,1243,injected,"[21, 0]",2.6427794886317835,4.0,8.293108489405233,33.7740592956543,4.400357723236084,11.633637428283691,40.61027497389905,16.328507353805136,8.87549430507846,37.4495345812779,17.72700744509217,8.958040780643513,-3.1607403926211504,1.3985000912870333,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309709.3839235,1244,injected,"[21, 0]",2.5880524377238516,4.0,7.521186751279106,33.80366897583008,4.361660003662109,11.704118728637695,37.30859896861409,18.35871983563873,9.081998797913077,37.544294270751685,19.56756181931136,13.662278213729765,0.23569530213759293,1.208841983672631,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309719.8873496,1560,injected,"[19, 21]",2.1743123413089562,4.0,13.580284351287496,7.884998798370361,2.208009719848633,34.04627227783203,20.666240470512367,38.63582393132986,15.40524175675803,9.835036925987156,35.35276210847936,5.216567378241041,-10.831203544525211,-3.283061822850499,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.5863616,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.647761718681208,28.21604347229004,3.3132736682891846,34.38268280029297,12.578850579188776,33.807665210502506,9.673113870222167,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.5963666,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.64131109321695,28.21604347229004,3.3132736682891846,34.38268280029297,12.585003597409388,33.815933168901196,9.699543468409443,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.6063716,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.634271837549493,28.21604347229004,3.3132736682891846,34.38268280029297,12.591722591046695,33.824961642063876,9.729356237143088,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.6163745,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.620124684792374,28.21604347229004,3.3132736682891846,34.38268280029297,12.605235332043987,33.84327166128331,9.758599262829419,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.6263816,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.60619912355471,28.21604347229004,3.3132736682891846,34.38268280029297,12.61853313436308,33.86198870362829,9.799162760163123,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.6363845,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.584375379631119,28.21604347229004,3.3132736682891846,34.38268280029297,12.639414277926171,33.8913795186595,9.844919171222545,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309721.6463885,1610,skipped_innovation,"[12, 13]",2.841158583265135,,15.562893419892609,28.21604347229004,3.3132736682891846,34.38268280029297,12.66000929883331,33.92067371685079,9.893964186080758,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309734.0578635,1984,injected,"[4, 7]",2.694551054448,4.041826581672,3.7167179449221206,53.56482696533203,3.662271738052368,37.25517272949219,55.43604597296523,40.466485811017925,8.789639814152105,54.79540226530069,41.225927193519816,4.008031161894257,-0.6406437076645446,0.7594413825018904,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309734.0878806,1985,injected,"[9, 10]",2.37965255830301,4.0,13.400577289458882,41.1921272277832,0.7331485748291016,40.8935661315918,54.58232576009791,41.42087529703295,4.030687046427711,49.43191478467303,40.31884700780339,1.8374415625110028,-5.150410975424876,-1.1020282892295583,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309735.9947326,2042,injected,"[9, 7]",2.1496867040228436,4.0,6.472295257412753,49.81964111328125,7.089178085327148,22.604265213012695,45.39253630547462,17.882893704666518,11.02360841489133,49.19218836316801,21.93968433255071,3.165547866078117,3.799652057693386,4.05679062788419,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309737.1468225,2077,injected,"[0, 13]",1.4616664824225518,4.0,8.743742174180676,42.3878288269043,6.670161247253418,24.683008193969727,39.25666430416364,16.519134362259923,6.062915099656201,37.425125912887516,19.112402642407996,5.803759288120397,-1.8315383912761263,2.5932682801480738,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309737.7370446,2095,injected,"[12, 13]",1.9414215683386213,4.0,9.438842331611657,36.291194915771484,1.6327357292175293,35.41373825073242,39.503140347054014,26.538201584846384,5.863031643460619,38.46112373695895,33.43952809139104,2.840627975686334,-1.042016610095061,6.901326506544656,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309749.1683927,2438,injected,"[0, 17]",2.7859669349255434,4.178950402388315,7.6878067471980405,3.7045786380767822,9.119272232055664,28.190937042236328,9.048526557190973,33.71765335665476,10.703337692376959,9.49458462521138,31.998646041894713,2.2706815954233384,0.44605806802040604,-1.719007314760045,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309762.7438667,2845,injected,"[10, 9]",2.66930890431426,4.00396335647139,11.70773025869735,47.94536209106445,3.210580348968506,29.26180648803711,56.62545959680423,37.11845049812613,10.605252423125501,53.87291635328858,41.92195667970402,9.178638272015936,-2.752543243515646,4.8035061815778874,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.2886527,2862,skipped_innovation,"[13, 12]",2.875202326672622,,16.746436803772166,36.4122428894043,5.149704456329346,37.297035217285156,52.35866282752929,42.41121518866911,10.201777727941431,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.2986677,2862,skipped_innovation,"[13, 12]",2.875202326672622,,16.514578393849245,36.4122428894043,5.149704456329346,37.297035217285156,52.11047665114588,42.42507151671879,10.274982399946472,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3086975,2862,skipped_innovation,"[13, 12]",2.875202326672622,,16.264682654917042,36.4122428894043,5.149704456329346,37.297035217285156,51.849154276934215,42.419697482036604,10.347553768084742,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3186996,2862,skipped_innovation,"[13, 12]",2.875202326672622,,15.997348791007317,36.4122428894043,5.149704456329346,37.297035217285156,51.57721385959201,42.39005237948943,10.418102643251562,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3296456,2862,skipped_innovation,"[13, 12]",2.875202326672622,,15.708956624560336,36.4122428894043,5.149704456329346,37.297035217285156,51.292412227696005,42.33210013206842,10.494827032841703,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3396456,2862,skipped_innovation,"[13, 12]",2.875202326672622,,15.419949110157543,36.4122428894043,5.149704456329346,37.297035217285156,51.01682078715915,42.244876664649745,10.570481112623236,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3496597,2862,skipped_innovation,"[13, 12]",2.875202326672622,,15.130879687615622,36.4122428894043,5.149704456329346,37.297035217285156,50.751427998979636,42.12728267620813,10.644940784591077,,,,,,innovation_xz_gate
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309763.3596675,2862,injected,"[13, 12]",2.875202326672622,4.312803490008934,14.820719992832984,36.4122428894043,5.149704456329346,37.297035217285156,50.47894510776522,41.96411458300406,10.721665126512258,39.41396369507653,30.688809460183464,12.325839231318318,-11.064981412688688,-11.275305122820598,
2026-05-09_pilot-Gromozeka_drone-MadTrainer_track-track-002_session-003,1778309766.0568895,2945,injected,"[11, 9]",2.423974258839507,4.0,9.174563754860424,46.95567321777344,5.086369514465332,31.498703002929688,38.156991761681,34.09789994164242,26.51203916337122,40.82435685633554,16.32613957695498,11.1933293396571,2.667365094654542,-17.771760364687438,
