condition,test_session,sigma_cam,T_update,seed,test_lap_relative,lap_index_abs,n_frames,duration_s,median_err_m,p90_err_m,jump_rate
same_drone,MT_s004,10.0,1.0,0,8,8,2312,23.212925910949707,1.21582793439228,5.245679990359479,0.0
same_drone,MT_s004,10.0,1.0,0,9,9,2312,23.21662998199463,1.2659577339117902,4.375340263262848,0.0
same_drone,MT_s004,10.0,1.0,0,10,10,2346,23.52618908882141,1.5830037729329796,5.190992262083995,0.013640238704177323
same_drone,MT_s004,10.0,1.0,0,11,11,2666,26.786911964416504,2.124367332821194,17.74149950829078,0.11290322580645161
same_drone,MT_s004,10.0,1.0,0,12,12,2344,23.593735933303833,1.563414655634773,4.932609119532467,0.0
same_drone,MT_s004,10.0,1.0,0,13,13,2307,23.15007710456848,1.6524377824817975,5.16616034095739,0.010403120936280884
same_drone,MT_s004,10.0,1.0,0,14,14,2625,26.3830509185791,1.7148974477942716,6.576825515870314,0.02666666666666667
same_drone,MT_s004,10.0,1.0,0,15,15,2334,23.44292402267456,1.500340179379279,7.415845984696364,0.03556126820908312
same_drone,MT_s004,10.0,1.0,1,1,1,2472,24.886879920959473,1.8414116461208323,5.584160643858735,0.0
same_drone,MT_s004,10.0,1.0,1,2,2,2524,25.33614683151245,1.738705498906441,7.889521076729425,0.06735340729001585
same_drone,MT_s004,10.0,1.0,1,3,3,2665,26.740379095077515,1.438677887895608,4.101322346926504,0.007129455909943715
same_drone,MT_s004,10.0,1.0,1,4,4,2618,26.25896406173706,1.1379048117904205,4.566414786288046,0.0
same_drone,MT_s004,10.0,1.0,1,5,5,2530,25.401978969573975,1.3909420850489234,4.484427347585287,0.0
same_drone,MT_s004,10.0,1.0,1,6,6,2525,25.403844833374023,1.7520574369452504,5.850821249582816,0.014257425742574258
same_drone,MT_s004,10.0,1.0,1,7,7,2722,27.329137802124023,1.827866481174354,7.654819626087068,0.046289493019838354
same_drone,MT_s004,10.0,1.0,1,8,8,2312,23.212925910949707,1.2055828149735532,6.946951355836482,0.011678200692041523
same_drone,MT_s004,10.0,1.0,1,9,9,2312,23.21662998199463,1.3089512290358218,5.315320224584773,0.003027681660899654
same_drone,MT_s004,10.0,1.0,1,10,10,2346,23.52618908882141,1.6037977360046796,5.001479069983143,0.014066496163682864
same_drone,MT_s004,10.0,1.0,1,11,11,2666,26.786911964416504,2.2907964277055513,78.02183847324255,0.1301575393848462
same_drone,MT_s004,10.0,1.0,1,12,12,2344,23.593735933303833,1.6167678790598217,6.135612311638058,0.021757679180887373
same_drone,MT_s004,10.0,1.0,1,13,13,2307,23.15007710456848,1.505776837167275,4.293496079203659,0.0
same_drone,MT_s004,10.0,1.0,1,14,14,2625,26.3830509185791,1.823180468594316,6.949114477107506,0.0339047619047619
same_drone,MT_s004,10.0,1.0,1,15,15,2334,23.44292402267456,1.2970501690102196,5.995580285752297,0.02442159383033419
same_drone,MT_s004,10.0,1.0,2,1,1,2472,24.886879920959473,1.7681699887589986,6.1199135167226695,0.0036407766990291263
same_drone,MT_s004,10.0,1.0,2,2,2,2524,25.33614683151245,2.029641873290231,6.532132329005421,0.0019809825673534074
same_drone,MT_s004,10.0,1.0,2,3,3,2665,26.740379095077515,1.5765556742126563,7.110111521026593,0.028893058161350845
same_drone,MT_s004,10.0,1.0,2,4,4,2618,26.25896406173706,1.1304399631312307,3.9856693126177287,0.0
same_drone,MT_s004,10.0,1.0,2,5,5,2530,25.401978969573975,1.4310552859684407,4.233229789211223,0.0
same_drone,MT_s004,10.0,1.0,2,6,6,2525,25.403844833374023,1.5538783276461459,9.432705033312043,0.028910891089108912
same_drone,MT_s004,10.0,1.0,2,7,7,2722,27.329137802124023,2.091441465245616,12.968507434395432,0.09257898603967671
same_drone,MT_s004,10.0,1.0,2,8,8,2312,23.212925910949707,1.1041616304700455,5.118254391623643,0.0
same_drone,MT_s004,10.0,1.0,2,9,9,2312,23.21662998199463,1.4760556495730697,7.580505607297195,0.046280276816609
same_drone,MT_s004,10.0,1.0,2,10,10,2346,23.52618908882141,1.8767592774092776,7.36769605181405,0.015345268542199489
same_drone,MT_s004,10.0,1.0,2,11,11,2666,26.786911964416504,2.255227219996293,55.81251868248134,0.1579144786196549
same_drone,MT_s004,10.0,1.0,2,12,12,2344,23.593735933303833,1.9444102967856765,8.736327205368228,0.03668941979522184
same_drone,MT_s004,10.0,1.0,2,13,13,2307,23.15007710456848,1.5001479363257602,4.902307157423832,0.0164716081491114
same_drone,MT_s004,10.0,1.0,2,14,14,2625,26.3830509185791,1.8369398821673144,6.309534558534564,0.012952380952380953
same_drone,MT_s004,10.0,1.0,2,15,15,2334,23.44292402267456,1.3015549884075384,5.32382709656836,0.00985432733504713
same_drone,MT_s004,10.0,1.0,3,1,1,2472,24.886879920959473,1.7247567952393865,5.717698754507135,0.0
same_drone,MT_s004,10.0,1.0,3,2,2,2524,25.33614683151245,1.6890915964420543,5.164832263169891,0.0
same_drone,MT_s004,10.0,1.0,3,3,3,2665,26.740379095077515,1.6054138747808793,4.747729905079485,0.015384615384615385
same_drone,MT_s004,10.0,1.0,3,4,4,2618,26.25896406173706,1.2016277213516844,5.036509085989337,0.01757066462948816
same_drone,MT_s004,10.0,1.0,3,5,5,2530,25.401978969573975,1.6040286643204027,4.951168367670788,0.0
same_drone,MT_s004,10.0,1.0,3,6,6,2525,25.403844833374023,1.7012337555662214,5.632662066590378,0.0031683168316831685
same_drone,MT_s004,10.0,1.0,3,7,7,2722,27.329137802124023,2.105270747966708,19.0045741677131,0.10690668626010287
same_drone,MT_s004,10.0,1.0,3,8,8,2312,23.212925910949707,0.9808830628514897,4.056798288072062,0.0
same_drone,MT_s004,10.0,1.0,3,9,9,2312,23.21662998199463,1.2762837696210951,6.979185484473087,0.03892733564013841
same_drone,MT_s004,10.0,1.0,3,10,10,2346,23.52618908882141,1.5605856209118052,4.457050482076781,0.013640238704177323
same_drone,MT_s004,10.0,1.0,3,11,11,2666,26.786911964416504,2.17213576031687,27.15484914930117,0.12415603900975244
same_drone,MT_s004,10.0,1.0,3,12,12,2344,23.593735933303833,1.7390269781531558,6.871091914266077,0.04010238907849829
same_drone,MT_s004,10.0,1.0,3,13,13,2307,23.15007710456848,1.415282435463041,4.325718495451699,0.0
same_drone,MT_s004,10.0,1.0,3,14,14,2625,26.3830509185791,1.6160203537207423,7.588163682199376,0.031619047619047616
same_drone,MT_s004,10.0,1.0,3,15,15,2334,23.44292402267456,1.3634552119529104,5.994759601268969,0.056555269922879174
same_drone,MT_s004,10.0,1.0,4,1,1,2472,24.886879920959473,1.72987706202656,5.409230368406741,0.0
same_drone,MT_s004,10.0,1.0,4,2,2,2524,25.33614683151245,1.6760551099936407,4.416583401468162,0.0
same_drone,MT_s004,10.0,1.0,4,3,3,2665,26.740379095077515,1.4581925348872744,3.6910141475679774,0.008630393996247656
same_drone,MT_s004,10.0,1.0,4,4,4,2618,26.25896406173706,1.2141205028840183,4.95856724798949,0.0
same_drone,MT_s004,10.0,1.0,4,5,5,2530,25.401978969573975,1.5425431910657608,4.647799145030661,0.011067193675889328
same_drone,MT_s004,10.0,1.0,4,6,6,2525,25.403844833374023,1.7326130740295298,5.534453360868053,0.002376237623762376
same_drone,MT_s004,10.0,1.0,4,7,7,2722,27.329137802124023,2.260611446057716,20.01116417629996,0.11756061719324026
same_drone,MT_s004,10.0,1.0,4,8,8,2312,23.212925910949707,1.217059444340645,4.504858673467371,0.0
same_drone,MT_s004,10.0,1.0,4,9,9,2312,23.21662998199463,1.1954134368256142,5.28119737026328,0.0
same_drone,MT_s004,10.0,1.0,4,10,10,2346,23.52618908882141,1.4856143811641402,4.941928679597211,0.013640238704177323
same_drone,MT_s004,10.0,1.0,4,11,11,2666,26.786911964416504,3.297804107931981,92.45199414946705,0.35258814703675917
same_drone,MT_s004,10.0,1.0,4,12,12,2344,23.593735933303833,1.8495881023975382,7.093797882696913,0.02687713310580205
same_drone,MT_s004,10.0,1.0,4,13,13,2307,23.15007710456848,1.5493308912648018,5.1924628535269335,0.0
same_drone,MT_s004,10.0,1.0,4,14,14,2625,26.3830509185791,1.7036362604164026,5.799913411658099,0.009523809523809525
same_drone,MT_s004,10.0,1.0,4,15,15,2334,23.44292402267456,1.1827208023396167,5.55566955086859,0.017566409597257925
same_drone,MT_s004,10.0,2.0,0,1,1,2472,24.886879920959473,1.800806658572867,5.180731549547196,0.0
same_drone,MT_s004,10.0,2.0,0,2,2,2524,25.33614683151245,1.7297313569944919,7.2300865546345845,0.014659270998415214
same_drone,MT_s004,10.0,2.0,0,3,3,2665,26.740379095077515,1.5780201210309883,8.059811529769078,0.03864915572232645
same_drone,MT_s004,10.0,2.0,0,4,4,2618,26.25896406173706,1.1912232939195988,4.018521229602317,0.0
same_drone,MT_s004,10.0,2.0,0,5,5,2530,25.401978969573975,1.5833283807258596,5.860279524582734,0.0071146245059288534
same_drone,MT_s004,10.0,2.0,0,6,6,2525,25.403844833374023,1.7772102615738348,5.451379597212459,0.0031683168316831685
same_drone,MT_s004,10.0,2.0,0,7,7,2722,27.329137802124023,2.0046895584412354,12.426652038638903,0.08192505510653932
same_drone,MT_s004,10.0,2.0,0,8,8,2312,23.212925910949707,1.1298283929044715,5.109244399470731,0.0
same_drone,MT_s004,10.0,2.0,0,9,9,2312,23.21662998199463,1.3182794292895679,5.450818610454477,0.0
same_drone,MT_s004,10.0,2.0,0,10,10,2346,23.52618908882141,1.823791018482794,5.897695055035943,0.013640238704177323
same_drone,MT_s004,10.0,2.0,0,11,11,2666,26.786911964416504,2.1551909957937596,67.24116361973206,0.1331582895723931
same_drone,MT_s004,10.0,2.0,0,12,12,2344,23.593735933303833,1.7270793252350103,6.979619675877963,0.03498293515358362
same_drone,MT_s004,10.0,2.0,0,13,13,2307,23.15007710456848,1.519433551586303,5.402952979589392,0.0
same_drone,MT_s004,10.0,2.0,0,14,14,2625,26.3830509185791,2.0975710395351967,10.295483668575333,0.07276190476190476
same_drone,MT_s004,10.0,2.0,0,15,15,2334,23.44292402267456,1.2561276637528316,5.154613817998685,0.027849185946872322
same_drone,MT_s004,10.0,2.0,1,1,1,2472,24.886879920959473,1.8258701024943242,5.5038413366236005,0.0
same_drone,MT_s004,10.0,2.0,1,2,2,2524,25.33614683151245,1.9913055229313983,5.650381590524102,0.003961965134706815
same_drone,MT_s004,10.0,2.0,1,3,3,2665,26.740379095077515,1.4734595169202578,4.436710672705262,0.0225140712945591
same_drone,MT_s004,10.0,2.0,1,4,4,2618,26.25896406173706,1.2025617219085092,4.636062325837942,0.0
same_drone,MT_s004,10.0,2.0,1,5,5,2530,25.401978969573975,1.417161223080221,4.900471834986439,0.013438735177865613
same_drone,MT_s004,10.0,2.0,1,6,6,2525,25.403844833374023,1.656389646485195,5.349489886746271,0.0019801980198019802
same_drone,MT_s004,10.0,2.0,1,7,7,2722,27.329137802124023,2.007921985439623,14.981857963910896,0.1002939015429831
same_drone,MT_s004,10.0,2.0,1,8,8,2312,23.212925910949707,1.134391943103239,5.097019195670518,0.0
same_drone,MT_s004,10.0,2.0,1,9,9,2312,23.21662998199463,1.2070261737158177,5.236844151495266,0.02249134948096886
same_drone,MT_s004,10.0,2.0,1,10,10,2346,23.52618908882141,1.8117563598041713,6.205994019419888,0.013640238704177323
same_drone,MT_s004,10.0,2.0,1,11,11,2666,26.786911964416504,2.6141718894570403,88.86197862268249,0.2719429857464366
same_drone,MT_s004,10.0,2.0,1,12,12,2344,23.593735933303833,1.8327222894569744,6.318170203159962,0.014931740614334471
same_drone,MT_s004,10.0,2.0,1,13,13,2307,23.15007710456848,1.532338192891416,4.303509064972295,0.0
same_drone,MT_s004,10.0,2.0,1,14,14,2625,26.3830509185791,1.941271532904807,6.508042491995264,0.03428571428571429
same_drone,MT_s004,10.0,2.0,1,15,15,2334,23.44292402267456,1.3108852044444035,5.504665746149511,0.011139674378748929
same_drone,MT_s004,10.0,2.0,2,1,1,2472,24.886879920959473,1.6432593295416495,5.151845522667466,0.0
same_drone,MT_s004,10.0,2.0,2,2,2,2524,25.33614683151245,1.8327881456417003,6.595126367616469,0.0
same_drone,MT_s004,10.0,2.0,2,3,3,2665,26.740379095077515,1.5494089480778257,7.676951173926932,0.03227016885553471
same_drone,MT_s004,10.0,2.0,2,4,4,2618,26.25896406173706,1.1720871304449076,4.416311935581075,0.0
same_drone,MT_s004,10.0,2.0,2,5,5,2530,25.401978969573975,1.4388665220468582,4.7482535045153975,0.0047430830039525695
same_drone,MT_s004,10.0,2.0,2,6,6,2525,25.403844833374023,1.802144231043144,5.573636773055261,0.008712871287128714
same_drone,MT_s004,10.0,2.0,2,7,7,2722,27.329137802124023,1.9668626454025855,12.069816341726709,0.09845701689933872
same_drone,MT_s004,10.0,2.0,2,8,8,2312,23.212925910949707,1.2579984588624455,5.852744931714471,0.0
same_drone,MT_s004,10.0,2.0,2,9,9,2312,23.21662998199463,1.2605511179383768,5.057256964649575,0.0
same_drone,MT_s004,10.0,2.0,2,10,10,2346,23.52618908882141,1.6919280603642761,5.666404717673261,0.013640238704177323
same_drone,MT_s004,10.0,2.0,2,11,11,2666,26.786911964416504,2.658290806621281,81.79972735283548,0.2614403600900225
same_drone,MT_s004,10.0,2.0,2,12,12,2344,23.593735933303833,2.2787710776577317,9.763627644113534,0.09513651877133106
same_drone,MT_s004,10.0,2.0,2,13,13,2307,23.15007710456848,1.4712825366314704,4.575240263736613,0.0
same_drone,MT_s004,10.0,2.0,2,14,14,2625,26.3830509185791,1.7200926069931484,9.265178542758951,0.061714285714285715
same_drone,MT_s004,10.0,2.0,2,15,15,2334,23.44292402267456,1.3595316681575866,5.034361728818801,0.013281919451585262
same_drone,MT_s004,10.0,2.0,3,1,1,2472,24.886879920959473,1.7818334835834833,5.664587626887664,0.0
same_drone,MT_s004,10.0,2.0,3,2,2,2524,25.33614683151245,1.8794179420240766,6.890774343653682,0.021394611727416798
same_drone,MT_s004,10.0,2.0,3,3,3,2665,26.740379095077515,1.4638604597467975,6.30528950416485,0.019136960600375234
same_drone,MT_s004,10.0,2.0,3,4,4,2618,26.25896406173706,1.2408622670792369,4.628275831561239,0.0
same_drone,MT_s004,10.0,2.0,3,5,5,2530,25.401978969573975,1.507900008136204,4.893946461176853,0.0071146245059288534
same_drone,MT_s004,10.0,2.0,3,6,6,2525,25.403844833374023,1.5868804495668556,5.172009756500932,0.011485148514851485
same_drone,MT_s004,10.0,2.0,3,7,7,2722,27.329137802124023,2.300678640286442,15.131745141297436,0.1017634092578986
same_drone,MT_s004,10.0,2.0,3,8,8,2312,23.212925910949707,1.1761442998997182,7.6066459210775195,0.029411764705882353
same_drone,MT_s004,10.0,2.0,3,9,9,2312,23.21662998199463,1.5056709322362707,5.680198334756313,0.019896193771626297
same_drone,MT_s004,10.0,2.0,3,10,10,2346,23.52618908882141,1.6895593075055757,4.882043552903546,0.013640238704177323
same_drone,MT_s004,10.0,2.0,3,11,11,2666,26.786911964416504,3.0820894612239673,92.47060561982533,0.2528132033008252
same_drone,MT_s004,10.0,2.0,3,12,12,2344,23.593735933303833,1.6935996154837625,5.357873624565969,0.0
same_drone,MT_s004,10.0,2.0,3,13,13,2307,23.15007710456848,1.6558229441213541,5.48243548889717,0.013437364542696142
same_drone,MT_s004,10.0,2.0,3,14,14,2625,26.3830509185791,1.8528405827811696,9.126413043946423,0.05828571428571429
same_drone,MT_s004,10.0,2.0,3,15,15,2334,23.44292402267456,1.3735516317273095,5.641041761527417,0.018851756640959727
same_drone,MT_s004,10.0,2.0,4,1,1,2472,24.886879920959473,1.7269561323170848,5.311523479015655,0.0
same_drone,MT_s004,10.0,2.0,4,2,2,2524,25.33614683151245,1.8595778285093516,6.0652855484056785,0.014263074484944533
same_drone,MT_s004,10.0,2.0,4,3,3,2665,26.740379095077515,1.4243595214247762,4.081691736577818,0.026641651031894933
same_drone,MT_s004,10.0,2.0,4,4,4,2618,26.25896406173706,1.2192866643963924,5.350893686885775,0.0
same_drone,MT_s004,10.0,2.0,4,5,5,2530,25.401978969573975,1.3864088779543806,4.6178546293913545,0.002766798418972332
same_drone,MT_s004,10.0,2.0,4,6,6,2525,25.403844833374023,1.8405149593263275,6.387713358301153,0.005940594059405941
same_drone,MT_s004,10.0,2.0,4,7,7,2722,27.329137802124023,2.7060949167689223,66.68298355467748,0.17523879500367376
same_drone,MT_s004,10.0,2.0,4,8,8,2312,23.212925910949707,1.1649005158515138,6.04679907951778,0.010380622837370242
same_drone,MT_s004,10.0,2.0,4,9,9,2312,23.21662998199463,1.2947258674602296,5.2960890542316434,0.0
same_drone,MT_s004,10.0,2.0,4,10,10,2346,23.52618908882141,1.771276040105377,6.159806027296277,0.013640238704177323
same_drone,MT_s004,10.0,2.0,4,11,11,2666,26.786911964416504,2.143170300578447,68.10498709542105,0.14928732183045762
same_drone,MT_s004,10.0,2.0,4,12,12,2344,23.593735933303833,1.7818368459346487,6.8975489174097095,0.02431740614334471
same_drone,MT_s004,10.0,2.0,4,13,13,2307,23.15007710456848,1.4655512632394618,4.634147400279112,0.0
same_drone,MT_s004,10.0,2.0,4,14,14,2625,26.3830509185791,1.8993367615646548,9.841648858405888,0.07809523809523809
same_drone,MT_s004,10.0,2.0,4,15,15,2334,23.44292402267456,1.4169315363920703,5.702252499894517,0.017566409597257925
same_drone,MT_s004,10.0,5.0,0,1,1,2472,24.886879920959473,1.692606493620886,5.469837534659171,0.0
same_drone,MT_s004,10.0,5.0,0,2,2,2524,25.33614683151245,2.070693216085239,8.49614495146504,0.02377179080824089
same_drone,MT_s004,10.0,5.0,0,3,3,2665,26.740379095077515,1.6235294358820767,8.172357509320028,0.03377110694183865
same_drone,MT_s004,10.0,5.0,0,4,4,2618,26.25896406173706,1.1798374441247859,4.348130170791202,0.0
same_drone,MT_s004,10.0,5.0,0,5,5,2530,25.401978969573975,1.3552276410934212,5.114236238688408,0.0003952569169960474
same_drone,MT_s004,10.0,5.0,0,6,6,2525,25.403844833374023,1.5784118572828447,5.059552163638118,0.008316831683168317
same_drone,MT_s004,10.0,5.0,0,7,7,2722,27.329137802124023,2.374225874161759,11.883400949505747,0.09257898603967671
same_drone,MT_s004,10.0,5.0,0,8,8,2312,23.212925910949707,1.1749109528948054,7.229656634007548,0.016003460207612456
same_drone,MT_s004,10.0,5.0,0,9,9,2312,23.21662998199463,1.2968830704741379,5.3838671126426965,0.005190311418685121
same_drone,MT_s004,10.0,5.0,0,10,10,2346,23.52618908882141,1.7629536803521262,5.3479318438663626,0.013640238704177323
same_drone,MT_s004,10.0,5.0,0,11,11,2666,26.786911964416504,2.3503705708553433,92.1192497334152,0.2753188297074269
same_drone,MT_s004,10.0,5.0,0,12,12,2344,23.593735933303833,1.733768356474247,7.2580838387670035,0.05674061433447099
same_drone,MT_s004,10.0,5.0,0,13,13,2307,23.15007710456848,1.5399283234444354,5.009376807455324,0.006068487212830516
same_drone,MT_s004,10.0,5.0,0,14,14,2625,26.3830509185791,1.6668206903324432,5.4931537684918395,0.009142857142857144
same_drone,MT_s004,10.0,5.0,0,15,15,2334,23.44292402267456,1.7239968627536086,9.987231446634931,0.04884318766066838
same_drone,MT_s004,10.0,5.0,1,1,1,2472,24.886879920959473,1.7107228405247383,5.282054257212488,0.0
same_drone,MT_s004,10.0,5.0,1,2,2,2524,25.33614683151245,1.7483321038283037,5.262091753811417,0.01862123613312203
same_drone,MT_s004,10.0,5.0,1,3,3,2665,26.740379095077515,1.4648593878420968,4.277728543301611,0.02101313320825516
same_drone,MT_s004,10.0,5.0,1,4,4,2618,26.25896406173706,1.2154309432804968,4.002506838370611,0.0
same_drone,MT_s004,10.0,5.0,1,5,5,2530,25.401978969573975,1.4054243520503888,5.202388884186916,0.008695652173913044
same_drone,MT_s004,10.0,5.0,1,6,6,2525,25.403844833374023,1.6791208409513558,5.319304509118721,0.011485148514851485
same_drone,MT_s004,10.0,5.0,1,7,7,2722,27.329137802124023,2.796514031043529,43.88615733774587,0.19691403379867745
same_drone,MT_s004,10.0,5.0,1,8,8,2312,23.212925910949707,1.0561370773397485,4.870844172599239,0.0
same_drone,MT_s004,10.0,5.0,1,9,9,2312,23.21662998199463,1.1976713036897166,5.585385207353548,0.0038927335640138406
same_drone,MT_s004,10.0,5.0,1,10,10,2346,23.52618908882141,1.8007235662295926,5.148977031567185,0.013640238704177323
same_drone,MT_s004,10.0,5.0,1,11,11,2666,26.786911964416504,2.5787200956161698,90.57782230335759,0.18154538634658665
same_drone,MT_s004,10.0,5.0,1,12,12,2344,23.593735933303833,1.7553036440465846,7.517084871962771,0.050341296928327645
same_drone,MT_s004,10.0,5.0,1,13,13,2307,23.15007710456848,1.4417109457692021,4.55978811586632,0.0
same_drone,MT_s004,10.0,5.0,1,14,14,2625,26.3830509185791,1.8870261652666045,10.033514628428238,0.0838095238095238
same_drone,MT_s004,10.0,5.0,1,15,15,2334,23.44292402267456,1.3171614609912865,5.053434086365739,0.01456726649528706
same_drone,MT_s004,10.0,5.0,2,1,1,2472,24.886879920959473,1.7570842559976185,5.511252310383372,0.0
same_drone,MT_s004,10.0,5.0,2,2,2,2524,25.33614683151245,1.979224236388049,8.22400594993001,0.05903328050713154
same_drone,MT_s004,10.0,5.0,2,3,3,2665,26.740379095077515,1.417742708132721,4.366396245281416,0.03452157598499062
same_drone,MT_s004,10.0,5.0,2,4,4,2618,26.25896406173706,1.231343952986819,4.60128690440985,0.0
same_drone,MT_s004,10.0,5.0,2,5,5,2530,25.401978969573975,1.4313999042292451,5.457306984199419,0.0
same_drone,MT_s004,10.0,5.0,2,6,6,2525,25.403844833374023,1.7130954925515596,5.200209311558456,0.010297029702970298
same_drone,MT_s004,10.0,5.0,2,7,7,2722,27.329137802124023,2.2823185813380533,10.270591868233595,0.09331373989713446
same_drone,MT_s004,10.0,5.0,2,8,8,2312,23.212925910949707,1.1323270598582411,5.200939295107932,0.0
same_drone,MT_s004,10.0,5.0,2,9,9,2312,23.21662998199463,1.2851528411296584,6.220518594757291,0.022058823529411766
same_drone,MT_s004,10.0,5.0,2,10,10,2346,23.52618908882141,1.7172629348512771,5.539800449689906,0.013640238704177323
same_drone,MT_s004,10.0,5.0,2,11,11,2666,26.786911964416504,2.1984136209299763,77.32526639776364,0.17479369842460615
same_drone,MT_s004,10.0,5.0,2,12,12,2344,23.593735933303833,1.832894558081044,7.500826830323248,0.05460750853242321
same_drone,MT_s004,10.0,5.0,2,13,13,2307,23.15007710456848,1.7356844026062959,5.479409631178783,0.02600780234070221
same_drone,MT_s004,10.0,5.0,2,14,14,2625,26.3830509185791,1.919852220979493,15.618265336618908,0.10704761904761904
same_drone,MT_s004,10.0,5.0,2,15,15,2334,23.44292402267456,1.2412401845722485,5.633595556640197,0.027420736932305057
same_drone,MT_s004,10.0,5.0,3,1,1,2472,24.886879920959473,2.0074116281651087,6.18212869262538,0.011326860841423949
same_drone,MT_s004,10.0,5.0,3,2,2,2524,25.33614683151245,1.8216266715588176,6.312080521029776,0.0
same_drone,MT_s004,10.0,5.0,3,3,3,2665,26.740379095077515,1.5349645633791766,7.475036041150866,0.021388367729831145
same_drone,MT_s004,10.0,5.0,3,4,4,2618,26.25896406173706,1.241201630919484,4.212587715497245,0.0
same_drone,MT_s004,10.0,5.0,3,5,5,2530,25.401978969573975,1.3381107093060365,4.6344913925097515,0.0
same_drone,MT_s004,10.0,5.0,3,6,6,2525,25.403844833374023,1.8405935524411348,6.186699482569971,0.011485148514851485
same_drone,MT_s004,10.0,5.0,3,7,7,2722,27.329137802124023,2.8807193764261925,52.35287430472272,0.2083027185892726
same_drone,MT_s004,10.0,5.0,3,8,8,2312,23.212925910949707,1.1196477147930608,5.475922848693854,0.0021626297577854673
same_drone,MT_s004,10.0,5.0,3,9,9,2312,23.21662998199463,1.476197351168949,6.582829143576209,0.018166089965397925
same_drone,MT_s004,10.0,5.0,3,10,10,2346,23.52618908882141,1.683839541336127,5.27030800165268,0.013640238704177323
same_drone,MT_s004,10.0,5.0,3,11,11,2666,26.786911964416504,2.674484177638057,102.70267919587803,0.20442610652663165
same_drone,MT_s004,10.0,5.0,3,12,12,2344,23.593735933303833,1.7418138662342493,6.80272010688119,0.032423208191126277
same_drone,MT_s004,10.0,5.0,3,13,13,2307,23.15007710456848,1.4952831562640938,5.070607098886152,0.0
same_drone,MT_s004,10.0,5.0,3,14,14,2625,26.3830509185791,1.9276911669896037,7.355588457965027,0.034666666666666665
same_drone,MT_s004,10.0,5.0,3,15,15,2334,23.44292402267456,1.3065591731369182,5.4274280634825525,0.01842330762639246
same_drone,MT_s004,10.0,5.0,4,1,1,2472,24.886879920959473,1.6456329773454144,5.297138103894637,0.0
same_drone,MT_s004,10.0,5.0,4,2,2,2524,25.33614683151245,1.7618097012420293,5.366800003384991,0.0
same_drone,MT_s004,10.0,5.0,4,3,3,2665,26.740379095077515,1.4730246561411775,5.880674298743331,0.019887429643527205
same_drone,MT_s004,10.0,5.0,4,4,4,2618,26.25896406173706,1.222160466217673,3.9646588264456266,0.0
same_drone,MT_s004,10.0,5.0,4,5,5,2530,25.401978969573975,1.4634202303018995,4.8741160824138205,0.001976284584980237
same_drone,MT_s004,10.0,5.0,4,6,6,2525,25.403844833374023,1.7118981916142673,6.3783846995887385,0.010693069306930694
same_drone,MT_s004,10.0,5.0,4,7,7,2722,27.329137802124023,2.730835405529959,23.910079018485007,0.12343864805290228
same_drone,MT_s004,10.0,5.0,4,8,8,2312,23.212925910949707,1.1041455301626684,5.319805733859714,0.0
same_drone,MT_s004,10.0,5.0,4,9,9,2312,23.21662998199463,1.3230669158785702,5.929057205772449,0.00043252595155709344
same_drone,MT_s004,10.0,5.0,4,10,10,2346,23.52618908882141,1.7854160304761564,5.445291376834421,0.013640238704177323
same_drone,MT_s004,10.0,5.0,4,11,11,2666,26.786911964416504,2.8510314309923643,96.32623951606914,0.3117029257314329
same_drone,MT_s004,10.0,5.0,4,12,12,2344,23.593735933303833,1.7633781687494263,5.835839454755435,0.011945392491467578
same_drone,MT_s004,10.0,5.0,4,13,13,2307,23.15007710456848,1.5196588979914054,4.8256332175124905,0.0
same_drone,MT_s004,10.0,5.0,4,14,14,2625,26.3830509185791,2.1034882149068252,8.620518098249931,0.06742857142857143
same_drone,MT_s004,10.0,5.0,4,15,15,2334,23.44292402267456,1.2813559010582054,5.432354891873724,0.013281919451585262
same_drone,MT_s004,20.0,0.2,0,1,1,2472,24.886879920959473,1.7491195764433698,5.38145028534052,0.0
same_drone,MT_s004,20.0,0.2,0,2,2,2524,25.33614683151245,1.8133946667046743,4.810671629756269,0.0
same_drone,MT_s004,20.0,0.2,0,3,3,2665,26.740379095077515,1.4694263978647797,7.393176437159859,0.025140712945590993
same_drone,MT_s004,20.0,0.2,0,4,4,2618,26.25896406173706,1.243928425590724,4.439054826324182,0.0
same_drone,MT_s004,20.0,0.2,0,5,5,2530,25.401978969573975,1.5223737415132206,5.154500006162115,0.002766798418972332
same_drone,MT_s004,20.0,0.2,0,6,6,2525,25.403844833374023,1.7702021508675898,6.171500407833795,0.0019801980198019802
same_drone,MT_s004,20.0,0.2,0,7,7,2722,27.329137802124023,2.1833012188033507,38.5578702012421,0.16385011021307863
same_drone,MT_s004,20.0,0.2,0,8,8,2312,23.212925910949707,1.1543018183204765,4.533758917525458,0.0
same_drone,MT_s004,20.0,0.2,0,9,9,2312,23.21662998199463,1.3135724396837531,6.5529371665107305,0.00865051903114187
same_drone,MT_s004,20.0,0.2,0,10,10,2346,23.52618908882141,1.524321242204337,5.384660378753708,0.013640238704177323
same_drone,MT_s004,20.0,0.2,0,11,11,2666,26.786911964416504,2.0432569382006136,21.815532373309125,0.11177794448612154
same_drone,MT_s004,20.0,0.2,0,12,12,2344,23.593735933303833,1.6062405828098036,5.537879839045864,0.014078498293515358
